NACA 0022
1.000000 0.000000
0.967948 0.010395
0.935930 0.018165
0.903977 0.025632
0.872123 0.032803
0.840400 0.039687
0.808841 0.046286
0.777479 0.052602
0.746345 0.058635
0.715472 0.064382
0.684892 0.069837
0.654635 0.074994
0.624733 0.079845
0.595217 0.084379
0.566116 0.088585
0.537462 0.092451
0.509282 0.095966
0.481607 0.099116
0.454465 0.101889
0.427883 0.104274
0.401889 0.106259
0.376510 0.107834
0.351772 0.108990
0.327699 0.109722
0.304317 0.110023
0.281651 0.109891
0.259722 0.109324
0.238554 0.108324
0.218169 0.106893
0.198586 0.105037
0.179828 0.102765
0.161912 0.100085
0.144857 0.097009
0.128681 0.093551
0.113401 0.089726
0.099031 0.085550
0.085587 0.081040
0.073083 0.076214
0.061532 0.071091
0.050944 0.065690
0.041332 0.060029
0.032705 0.054127
0.025072 0.048000
0.018441 0.041664
0.012818 0.035136
0.008210 0.028428
0.004621 0.021552
0.002055 0.014517
0.000514 0.007331
0.000000 0.000000
0.000514 -0.007331
0.002055 -0.014517
0.004621 -0.021552
0.008210 -0.028428
0.012818 -0.035136
0.018441 -0.041664
0.025072 -0.048000
0.032705 -0.054127
0.041332 -0.060029
0.050944 -0.065690
0.061532 -0.071091
0.073083 -0.076214
0.085587 -0.081040
0.099031 -0.085550
0.113401 -0.089726
0.128681 -0.093551
0.144857 -0.097009
0.161912 -0.100085
0.179828 -0.102765
0.198586 -0.105037
0.218169 -0.106893
0.238554 -0.108324
0.259722 -0.109324
0.281651 -0.109891
0.304317 -0.110023
0.327699 -0.109722
0.351772 -0.108990
0.376510 -0.107834
0.401889 -0.106259
0.427883 -0.104274
0.454465 -0.101889
0.481607 -0.099116
0.509282 -0.095966
0.537462 -0.092451
0.566116 -0.088585
0.595217 -0.084379
0.624733 -0.079845
0.654635 -0.074994
0.684892 -0.069837
0.715472 -0.064382
0.746345 -0.058635
0.777479 -0.052602
0.808841 -0.046286
0.840400 -0.039687
0.872123 -0.032803
0.903977 -0.025632
0.935930 -0.018165
0.967948 -0.010395
1.000000 0.000000
