NACA 0030
1.000000 0.000000
0.967948 0.014175
0.935930 0.024770
0.903977 0.034952
0.872123 0.044732
0.840400 0.054118
0.808841 0.063117
0.777479 0.071730
0.746345 0.079957
0.715472 0.087793
0.684892 0.095232
0.654635 0.102265
0.624733 0.108879
0.595217 0.115062
0.566116 0.120798
0.537462 0.126070
0.509282 0.130863
0.481607 0.135158
0.454465 0.138940
0.427883 0.142191
0.401889 0.144898
0.376510 0.147046
0.351772 0.148623
0.327699 0.149621
0.304317 0.150032
0.281651 0.149851
0.259722 0.149078
0.238554 0.147714
0.218169 0.145763
0.198586 0.143233
0.179828 0.140134
0.161912 0.136479
0.144857 0.132285
0.128681 0.127570
0.113401 0.122353
0.099031 0.116658
0.085587 0.110508
0.073083 0.103928
0.061532 0.096942
0.050944 0.089577
0.041332 0.081858
0.032705 0.073809
0.025072 0.065454
0.018441 0.056815
0.012818 0.047913
0.008210 0.038766
0.004621 0.029389
0.002055 0.019796
0.000514 0.009997
0.000000 0.000000
0.000514 -0.009997
0.002055 -0.019796
0.004621 -0.029389
0.008210 -0.038766
0.012818 -0.047913
0.018441 -0.056815
0.025072 -0.065454
0.032705 -0.073809
0.041332 -0.081858
0.050944 -0.089577
0.061532 -0.096942
0.073083 -0.103928
0.085587 -0.110508
0.099031 -0.116658
0.113401 -0.122353
0.128681 -0.127570
0.144857 -0.132285
0.161912 -0.136479
0.179828 -0.140134
0.198586 -0.143233
0.218169 -0.145763
0.238554 -0.147714
0.259722 -0.149078
0.281651 -0.149851
0.304317 -0.150032
0.327699 -0.149621
0.351772 -0.148623
0.376510 -0.147046
0.401889 -0.144898
0.427883 -0.142191
0.454465 -0.138940
0.481607 -0.135158
0.509282 -0.130863
0.537462 -0.126070
0.566116 -0.120798
0.595217 -0.115062
0.624733 -0.108879
0.654635 -0.102265
0.684892 -0.095232
0.715472 -0.087793
0.746345 -0.079957
0.777479 -0.071730
0.808841 -0.063117
0.840400 -0.054118
0.872123 -0.044732
0.903977 -0.034952
0.935930 -0.024770
0.967948 -0.014175
1.000000 0.000000
