NACA 0017
1.000000 0.000000
0.967948 0.008032
0.935930 0.014037
0.903977 0.019806
0.872123 0.025348
0.840400 0.030667
0.808841 0.035766
0.777479 0.040647
0.746345 0.045309
0.715472 0.049749
0.684892 0.053965
0.654635 0.057950
0.624733 0.061698
0.595217 0.065202
0.566116 0.068452
0.537462 0.071440
0.509282 0.074156
0.481607 0.076590
0.454465 0.078733
0.427883 0.080575
0.401889 0.082109
0.376510 0.083326
0.351772 0.084220
0.327699 0.084785
0.304317 0.085018
0.281651 0.084916
0.259722 0.084478
0.238554 0.083705
0.218169 0.082599
0.198586 0.081165
0.179828 0.079409
0.161912 0.077338
0.144857 0.074962
0.128681 0.072290
0.113401 0.069334
0.099031 0.066106
0.085587 0.062621
0.073083 0.058893
0.061532 0.054934
0.050944 0.050760
0.041332 0.046386
0.032705 0.041825
0.025072 0.037091
0.018441 0.032195
0.012818 0.027151
0.008210 0.021967
0.004621 0.016654
0.002055 0.011218
0.000514 0.005665
0.000000 0.000000
0.000514 -0.005665
0.002055 -0.011218
0.004621 -0.016654
0.008210 -0.021967
0.012818 -0.027151
0.018441 -0.032195
0.025072 -0.037091
0.032705 -0.041825
0.041332 -0.046386
0.050944 -0.050760
0.061532 -0.054934
0.073083 -0.058893
0.085587 -0.062621
0.099031 -0.066106
0.113401 -0.069334
0.128681 -0.072290
0.144857 -0.074962
0.161912 -0.077338
0.179828 -0.079409
0.198586 -0.081165
0.218169 -0.082599
0.238554 -0.083705
0.259722 -0.084478
0.281651 -0.084916
0.304317 -0.085018
0.327699 -0.084785
0.351772 -0.084220
0.376510 -0.083326
0.401889 -0.082109
0.427883 -0.080575
0.454465 -0.078733
0.481607 -0.076590
0.509282 -0.074156
0.537462 -0.071440
0.566116 -0.068452
0.595217 -0.065202
0.624733 -0.061698
0.654635 -0.057950
0.684892 -0.053965
0.715472 -0.049749
0.746345 -0.045309
0.777479 -0.040647
0.808841 -0.035766
0.840400 -0.030667
0.872123 -0.025348
0.903977 -0.019806
0.935930 -0.014037
0.967948 -0.008032
1.000000 0.000000
