NACA 0024
1.000000 0.000000
0.967948 0.011340
0.935930 0.019816
0.903977 0.027962
0.872123 0.035785
0.840400 0.043294
0.808841 0.050493
0.777479 0.057384
0.746345 0.063965
0.715472 0.070234
0.684892 0.076186
0.654635 0.081812
0.624733 0.087103
0.595217 0.092049
0.566116 0.096638
0.537462 0.100856
0.509282 0.104690
0.481607 0.108127
0.454465 0.111152
0.427883 0.113753
0.401889 0.115918
0.376510 0.117637
0.351772 0.118899
0.327699 0.119697
0.304317 0.120025
0.281651 0.119881
0.259722 0.119263
0.238554 0.118171
0.218169 0.116610
0.198586 0.114586
0.179828 0.112107
0.161912 0.109183
0.144857 0.105828
0.128681 0.102056
0.113401 0.097883
0.099031 0.093327
0.085587 0.088407
0.073083 0.083142
0.061532 0.077554
0.050944 0.071662
0.041332 0.065486
0.032705 0.059047
0.025072 0.052363
0.018441 0.045452
0.012818 0.038330
0.008210 0.031013
0.004621 0.023511
0.002055 0.015837
0.000514 0.007998
0.000000 0.000000
0.000514 -0.007998
0.002055 -0.015837
0.004621 -0.023511
0.008210 -0.031013
0.012818 -0.038330
0.018441 -0.045452
0.025072 -0.052363
0.032705 -0.059047
0.041332 -0.065486
0.050944 -0.071662
0.061532 -0.077554
0.073083 -0.083142
0.085587 -0.088407
0.099031 -0.093327
0.113401 -0.097883
0.128681 -0.102056
0.144857 -0.105828
0.161912 -0.109183
0.179828 -0.112107
0.198586 -0.114586
0.218169 -0.116610
0.238554 -0.118171
0.259722 -0.119263
0.281651 -0.119881
0.304317 -0.120025
0.327699 -0.119697
0.351772 -0.118899
0.376510 -0.117637
0.401889 -0.115918
0.427883 -0.113753
0.454465 -0.111152
0.481607 -0.108127
0.509282 -0.104690
0.537462 -0.100856
0.566116 -0.096638
0.595217 -0.092049
0.624733 -0.087103
0.654635 -0.081812
0.684892 -0.076186
0.715472 -0.070234
0.746345 -0.063965
0.777479 -0.057384
0.808841 -0.050493
0.840400 -0.043294
0.872123 -0.035785
0.903977 -0.027962
0.935930 -0.019816
0.967948 -0.011340
1.000000 0.000000
