NACA 0025
1.000000 0.000000
0.967948 0.011812
0.935930 0.020642
0.903977 0.029127
0.872123 0.037276
0.840400 0.045098
0.808841 0.052597
0.777479 0.059775
0.746345 0.066630
0.715472 0.073161
0.684892 0.079360
0.654635 0.085221
0.624733 0.090733
0.595217 0.095885
0.566116 0.100665
0.537462 0.105058
0.509282 0.109052
0.481607 0.112632
0.454465 0.115783
0.427883 0.118493
0.401889 0.120748
0.376510 0.122538
0.351772 0.123853
0.327699 0.124684
0.304317 0.125027
0.281651 0.124876
0.259722 0.124232
0.238554 0.123095
0.218169 0.121469
0.198586 0.119361
0.179828 0.116778
0.161912 0.113733
0.144857 0.110238
0.128681 0.106308
0.113401 0.101961
0.099031 0.097215
0.085587 0.092090
0.073083 0.086607
0.061532 0.080785
0.050944 0.074648
0.041332 0.068215
0.032705 0.061507
0.025072 0.054545
0.018441 0.047346
0.012818 0.039928
0.008210 0.032305
0.004621 0.024491
0.002055 0.016497
0.000514 0.008331
0.000000 0.000000
0.000514 -0.008331
0.002055 -0.016497
0.004621 -0.024491
0.008210 -0.032305
0.012818 -0.039928
0.018441 -0.047346
0.025072 -0.054545
0.032705 -0.061507
0.041332 -0.068215
0.050944 -0.074648
0.061532 -0.080785
0.073083 -0.086607
0.085587 -0.092090
0.099031 -0.097215
0.113401 -0.101961
0.128681 -0.106308
0.144857 -0.110238
0.161912 -0.113733
0.179828 -0.116778
0.198586 -0.119361
0.218169 -0.121469
0.238554 -0.123095
0.259722 -0.124232
0.281651 -0.124876
0.304317 -0.125027
0.327699 -0.124684
0.351772 -0.123853
0.376510 -0.122538
0.401889 -0.120748
0.427883 -0.118493
0.454465 -0.115783
0.481607 -0.112632
0.509282 -0.109052
0.537462 -0.105058
0.566116 -0.100665
0.595217 -0.095885
0.624733 -0.090733
0.654635 -0.085221
0.684892 -0.079360
0.715472 -0.073161
0.746345 -0.066630
0.777479 -0.059775
0.808841 -0.052597
0.840400 -0.045098
0.872123 -0.037276
0.903977 -0.029127
0.935930 -0.020642
0.967948 -0.011812
1.000000 0.000000
