NACA 0018
1.000000 0.000000
0.967948 0.008505
0.935930 0.014862
0.903977 0.020971
0.872123 0.026839
0.840400 0.032471
0.808841 0.037870
0.777479 0.043038
0.746345 0.047974
0.715472 0.052676
0.684892 0.057139
0.654635 0.061359
0.624733 0.065328
0.595217 0.069037
0.566116 0.072479
0.537462 0.075642
0.509282 0.078518
0.481607 0.081095
0.454465 0.083364
0.427883 0.085315
0.401889 0.086939
0.376510 0.088227
0.351772 0.089174
0.327699 0.089773
0.304317 0.090019
0.281651 0.089911
0.259722 0.089447
0.238554 0.088628
0.218169 0.087458
0.198586 0.085940
0.179828 0.084080
0.161912 0.081888
0.144857 0.079371
0.128681 0.076542
0.113401 0.073412
0.099031 0.069995
0.085587 0.066305
0.073083 0.062357
0.061532 0.058165
0.050944 0.053746
0.041332 0.049115
0.032705 0.044285
0.025072 0.039272
0.018441 0.034089
0.012818 0.028748
0.008210 0.023259
0.004621 0.017633
0.002055 0.011878
0.000514 0.005998
0.000000 0.000000
0.000514 -0.005998
0.002055 -0.011878
0.004621 -0.017633
0.008210 -0.023259
0.012818 -0.028748
0.018441 -0.034089
0.025072 -0.039272
0.032705 -0.044285
0.041332 -0.049115
0.050944 -0.053746
0.061532 -0.058165
0.073083 -0.062357
0.085587 -0.066305
0.099031 -0.069995
0.113401 -0.073412
0.128681 -0.076542
0.144857 -0.079371
0.161912 -0.081888
0.179828 -0.084080
0.198586 -0.085940
0.218169 -0.087458
0.238554 -0.088628
0.259722 -0.089447
0.281651 -0.089911
0.304317 -0.090019
0.327699 -0.089773
0.351772 -0.089174
0.376510 -0.088227
0.401889 -0.086939
0.427883 -0.085315
0.454465 -0.083364
0.481607 -0.081095
0.509282 -0.078518
0.537462 -0.075642
0.566116 -0.072479
0.595217 -0.069037
0.624733 -0.065328
0.654635 -0.061359
0.684892 -0.057139
0.715472 -0.052676
0.746345 -0.047974
0.777479 -0.043038
0.808841 -0.037870
0.840400 -0.032471
0.872123 -0.026839
0.903977 -0.020971
0.935930 -0.014862
0.967948 -0.008505
1.000000 0.000000
