NACA 0032
1.000000 0.000000
0.967948 0.015120
0.935930 0.026422
0.903977 0.037282
0.872123 0.047714
0.840400 0.057726
0.808841 0.067324
0.777479 0.076512
0.746345 0.085287
0.715472 0.093646
0.684892 0.101581
0.654635 0.109082
0.624733 0.116138
0.595217 0.122733
0.566116 0.128851
0.537462 0.134475
0.509282 0.139587
0.481607 0.144169
0.454465 0.148203
0.427883 0.151671
0.401889 0.154558
0.376510 0.156849
0.351772 0.158532
0.327699 0.159596
0.304317 0.160034
0.281651 0.159842
0.259722 0.159017
0.238554 0.157562
0.218169 0.155481
0.198586 0.152782
0.179828 0.149476
0.161912 0.145578
0.144857 0.141104
0.128681 0.136074
0.113401 0.130510
0.099031 0.124436
0.085587 0.117876
0.073083 0.110857
0.061532 0.103405
0.050944 0.095549
0.041332 0.087315
0.032705 0.078730
0.025072 0.069818
0.018441 0.060603
0.012818 0.051107
0.008210 0.041350
0.004621 0.031348
0.002055 0.021116
0.000514 0.010664
0.000000 0.000000
0.000514 -0.010664
0.002055 -0.021116
0.004621 -0.031348
0.008210 -0.041350
0.012818 -0.051107
0.018441 -0.060603
0.025072 -0.069818
0.032705 -0.078730
0.041332 -0.087315
0.050944 -0.095549
0.061532 -0.103405
0.073083 -0.110857
0.085587 -0.117876
0.099031 -0.124436
0.113401 -0.130510
0.128681 -0.136074
0.144857 -0.141104
0.161912 -0.145578
0.179828 -0.149476
0.198586 -0.152782
0.218169 -0.155481
0.238554 -0.157562
0.259722 -0.159017
0.281651 -0.159842
0.304317 -0.160034
0.327699 -0.159596
0.351772 -0.158532
0.376510 -0.156849
0.401889 -0.154558
0.427883 -0.151671
0.454465 -0.148203
0.481607 -0.144169
0.509282 -0.139587
0.537462 -0.134475
0.566116 -0.128851
0.595217 -0.122733
0.624733 -0.116138
0.654635 -0.109082
0.684892 -0.101581
0.715472 -0.093646
0.746345 -0.085287
0.777479 -0.076512
0.808841 -0.067324
0.840400 -0.057726
0.872123 -0.047714
0.903977 -0.037282
0.935930 -0.026422
0.967948 -0.015120
1.000000 0.000000
